BallUniqueID,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,IsBowlerWicket,BallName,CommentStrikers,IsExtra,IsMaiden,BowlTypeName,ShotType,IsBouncer,BallCount,TotalRuns,BOWLING_LINE_ID,BOWLING_LENGTH_ID,IsFifty,IsHundred,IsHattrick
303687,6,876,1,77,Lucknow Super Giants,K L Rahul,Kagiso Rabada,,17,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,16.5,Kagiso Rabada TO K L Rahul,0,0,STRAIGHT BALL,FRONTFOOT STRAIGHT DRIVE,0,6,138,Outside Off stump,Good Length,0,0,0
303688,7,876,1,77,Lucknow Super Giants,Marcus Stoinis,Kagiso Rabada,,17,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,16.6,Kagiso Rabada TO Marcus Stoinis,0,0,LEGCUTTER,FORWARD DEFENCE,0,7,138,Off stump,Full Length,0,0,0
303689,1,876,1,77,Lucknow Super Giants,K L Rahul,Sam Curran,,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,17.1,Sam Curran TO K L Rahul,0,0,OFF CUTTER,LEFT ALONE,0,1,138,Outside Off stump,Full Length,0,0,0
303690,2,876,1,77,Lucknow Super Giants,K L Rahul,Sam Curran,,18,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,17.2,Sam Curran TO K L Rahul,0,0,ANGLED ACROSS,FRONTFOOT OFF DRIVE,0,2,139,Middle stump,Full Toss,0,0,0
303691,3,876,1,77,Lucknow Super Giants,Marcus Stoinis,Sam Curran,,18,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,17.3,Sam Curran TO Marcus Stoinis,0,0,STRAIGHT BALL,FRONTFOOT FLICK,0,3,140,Outside Leg stump,Full Length,0,0,0
303692,4,876,1,77,Lucknow Super Giants,K L Rahul,Sam Curran,,18,4,1 (WD),0,0,0,0,0,1,1,0,0,0,0,0,0,,0,17.4,Sam Curran TO K L Rahul,1,0,BOUNCER,LEFT ALONE,1,4,141,Leg stump,Short Length,0,0,0
303693,5,876,1,77,Lucknow Super Giants,K L Rahul,Sam Curran,,18,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,17.4,Sam Curran TO K L Rahul,0,0,OFF CUTTER,CUT SHOT,0,5,142,Outside Off stump,Short of Good Length,0,0,0
303694,6,876,1,77,Lucknow Super Giants,Marcus Stoinis,Sam Curran,,18,5,0 WK,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,1,17.5,Sam Curran TO Marcus Stoinis,0,0,STRAIGHT BALL,BACKFOOT PULL SHOT,0,6,142,Outside Leg stump,Short of Good Length,0,0,0
303695,7,876,1,77,Lucknow Super Giants,Ayush Badoni,Sam Curran,,18,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,17.6,Sam Curran TO Ayush Badoni,0,0,ANGLED ACROSS,BACKFOOT PULL SHOT,0,7,143,Outside Leg stump,Short of Good Length,0,0,0
303696,1,876,1,77,Lucknow Super Giants,Ayush Badoni,Arshdeep Singh,,19,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,18.1,Arshdeep Singh TO Ayush Badoni,0,0,ANGLED ACROSS,BACKFOOT PUSH,0,1,144,Leg stump,Short of Good Length,0,0,0
303697,2,876,1,77,Lucknow Super Giants,K L Rahul,Arshdeep Singh,,19,2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,18.2,Arshdeep Singh TO K L Rahul,0,0,BOUNCER,UPPER CUT,1,2,148,Leg stump,Short Length,0,0,0
303698,3,876,1,77,Lucknow Super Giants,K L Rahul,Arshdeep Singh,,19,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,0,18.3,Arshdeep Singh TO K L Rahul,0,0,STRAIGHT BALL,FRONTFOOT ON DRIVE,0,3,150,Leg stump,Full Toss,0,0,0
303699,4,876,1,77,Lucknow Super Giants,K L Rahul,Arshdeep Singh,,19,4,0 WK,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,1,18.4,Arshdeep Singh TO K L Rahul,0,0,SLOWER BALL,LOFTED ON DRIVE,0,4,150,Outside Off stump,Good Length,0,0,0
303700,5,876,1,77,Lucknow Super Giants,Krishnappa Gowtham,Arshdeep Singh,,19,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,18.5,Arshdeep Singh TO Krishnappa Gowtham,0,0,Knuckleball,BACKFOOT PULL SHOT,0,5,151,Leg stump,Short of Good Length,0,0,0
303701,6,876,1,77,Lucknow Super Giants,Ayush Badoni,Arshdeep Singh,,19,6,1 (LB),0,0,0,0,1,1,0,0,0,1,0,0,0,,0,18.6,Arshdeep Singh TO Ayush Badoni,1,0,Knuckleball,BACKFOOT PUSH,0,6,152,Outside Off stump,Good Length,0,0,0
303702,1,876,1,77,Lucknow Super Giants,Ayush Badoni,Sam Curran,,20,1,1 (WD),0,0,0,0,0,1,1,0,0,0,0,0,0,,0,19.1,Sam Curran TO Ayush Badoni,1,0,Knuckleball,LEFT ALONE,0,1,153,Wide outside Off stump,Full Length,0,0,0
303703,2,876,1,77,Lucknow Super Giants,Ayush Badoni,Sam Curran,,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,19.1,Sam Curran TO Ayush Badoni,0,0,Knuckleball,FORWARD PUSH,0,2,153,Outside Off stump,Full Length,0,0,0
303704,3,876,1,77,Lucknow Super Giants,Ayush Badoni,Sam Curran,,20,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,19.2,Sam Curran TO Ayush Badoni,0,0,Knuckleball,FRONTFOOT PULL SHOT,0,3,154,Outside Off stump,Short of Good Length,0,0,0
303705,4,876,1,77,Lucknow Super Giants,Krishnappa Gowtham,Sam Curran,,20,3,0 WK,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,1,19.3,Sam Curran TO Krishnappa Gowtham,0,0,OFF CUTTER,LOFTED OFF DRIVE,0,4,154,Middle stump,Full Length,0,0,0
303706,5,876,1,77,Lucknow Super Giants,Yudhvir Singh,Sam Curran,,20,4,0 WK,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,1,19.4,Sam Curran TO Yudhvir Singh,0,0,OFF CUTTER,LOFTED ON DRIVE,0,5,154,Off stump,Good Length,0,0,0
303707,6,876,1,77,Lucknow Super Giants,Ravi Bishnoi,Sam Curran,,20,5,3,3,0,0,1,0,0,0,0,0,0,0,0,0,,0,19.5,Sam Curran TO Ravi Bishnoi,0,0,ANGLED ACROSS,FRONTFOOT COVERDRIVE,0,6,157,Off stump,Full Length,0,0,0
303708,7,876,1,77,Lucknow Super Giants,Ayush Badoni,Sam Curran,,20,6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,0,19.6,Sam Curran TO Ayush Badoni,0,0,ANGLED ACROSS,LOFTED ON DRIVE,0,7,159,Outside Off stump,Full Toss,0,0,0
303335,1,875,1,19,Royal Challengers Bangalore,Virat Kohli,Anrich Nortje,,1,1,1 (WD),0,0,0,0,0,1,1,0,0,0,0,0,0,,0,0.1,Anrich Nortje TO Virat Kohli,1,0,OUTSWINGER,LEFT ALONE,0,1,1,Outside Off stump,Good Length,0,0,0
303336,2,875,1,19,Royal Challengers Bangalore,Virat Kohli,Anrich Nortje,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0.1,Anrich Nortje TO Virat Kohli,0,0,ANGLED IN,FRONTFOOT OFF DRIVE,0,2,1,Outside Off stump,Good Length,0,0,0
303337,3,875,1,19,Royal Challengers Bangalore,Virat Kohli,Anrich Nortje,,1,2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,0.2,Anrich Nortje TO Virat Kohli,0,0,ANGLED IN,LOFTED OFF DRIVE,0,3,5,Outside Off stump,Good Length,0,0,0
303338,4,875,1,19,Royal Challengers Bangalore,Virat Kohli,Anrich Nortje,,1,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,0.3,Anrich Nortje TO Virat Kohli,0,0,STRAIGHT BALL,FRONTFOOT COVERDRIVE,0,4,9,Outside Off stump,Good Length,0,0,0
303339,5,875,1,19,Royal Challengers Bangalore,Virat Kohli,Anrich Nortje,,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0.4,Anrich Nortje TO Virat Kohli,0,0,OFF CUTTER,FORWARD DEFENCE,0,5,9,Outside Off stump,Good Length,0,0,0
303340,6,875,1,19,Royal Challengers Bangalore,Virat Kohli,Anrich Nortje,,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0.5,Anrich Nortje TO Virat Kohli,0,0,ANGLED IN,BACKFOOT PUSH,0,6,10,Outside Off stump,Short of Good Length,0,0,0
303341,7,875,1,19,Royal Challengers Bangalore,Faf Du Plessis,Anrich Nortje,,1,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0.6,Anrich Nortje TO Faf Du Plessis,0,0,ANGLED IN,FORWARD DEFENCE,0,7,11,Leg stump,Full Length,0,0,0
303342,1,875,1,19,Royal Challengers Bangalore,Faf Du Plessis,Axar Patel,,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,1.1,Axar Patel TO Faf Du Plessis,0,0,ORTHODOX,FRONTFOOT OFF DRIVE,0,1,12,Outside Off stump,Full Length,0,0,0
303343,2,875,1,19,Royal Challengers Bangalore,Virat Kohli,Axar Patel,,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,0,1.2,Axar Patel TO Virat Kohli,0,0,ARM BALL,FRONTFOOT FLICK,0,2,14,Leg stump,Full Length,0,0,0
303344,3,875,1,19,Royal Challengers Bangalore,Virat Kohli,Axar Patel,,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1.3,Axar Patel TO Virat Kohli,0,0,ORTHODOX,FRONTFOOT COVERDRIVE,0,3,14,Off stump,Full Length,0,0,0
303345,4,875,1,19,Royal Challengers Bangalore,Virat Kohli,Axar Patel,,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,1.4,Axar Patel TO Virat Kohli,0,0,ORTHODOX,FRONTFOOT OFF DRIVE,0,4,15,Off stump,Good Length,0,0,0
303346,5,875,1,19,Royal Challengers Bangalore,Faf Du Plessis,Axar Patel,,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1.5,Axar Patel TO Faf Du Plessis,0,0,ARM BALL,FORWARD PUSH,0,5,15,Middle stump,Full Length,0,0,0
303347,6,875,1,19,Royal Challengers Bangalore,Faf Du Plessis,Axar Patel,,2,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,1.6,Axar Patel TO Faf Du Plessis,0,0,ARM BALL,LOFTED ON DRIVE,0,6,16,Leg stump,Full Length,0,0,0
303348,1,875,1,19,Royal Challengers Bangalore,Faf Du Plessis,Mustafizur Rahman,,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,2.1,Mustafizur Rahman TO Faf Du Plessis,0,0,OFF CUTTER,FRONTFOOT COVERDRIVE,0,1,16,Outside Off stump,Full Length,0,0,0
303349,2,875,1,19,Royal Challengers Bangalore,Faf Du Plessis,Mustafizur Rahman,,3,2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,2.2,Mustafizur Rahman TO Faf Du Plessis,0,0,ANGLED ACROSS,STEP DOWN PULL SHOT,0,2,20,Leg stump,Short of Good Length,0,0,0
303350,3,875,1,19,Royal Challengers Bangalore,Faf Du Plessis,Mustafizur Rahman,,3,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,2.3,Mustafizur Rahman TO Faf Du Plessis,0,0,ANGLED ACROSS,STEP DOWN LOFTED OFF DRIVE,0,3,24,Leg stump,Full Length,0,0,0
303351,4,875,1,19,Royal Challengers Bangalore,Faf Du Plessis,Mustafizur Rahman,,3,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,2.4,Mustafizur Rahman TO Faf Du Plessis,0,0,OFF CUTTER,FRONTFOOT FLICK,0,4,25,Outside Leg stump,Full Length,0,0,0
303352,5,875,1,19,Royal Challengers Bangalore,Virat Kohli,Mustafizur Rahman,,3,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,2.5,Mustafizur Rahman TO Virat Kohli,0,0,STRAIGHT BALL,FRONTFOOT ON DRIVE,0,5,26,Outside Leg stump,Full Length,0,0,0
303353,6,875,1,19,Royal Challengers Bangalore,Faf Du Plessis,Mustafizur Rahman,,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,2.6,Mustafizur Rahman TO Faf Du Plessis,0,0,STRAIGHT BALL,STEP DOWN STRAIGHT DRIVE,0,6,26,Outside Leg stump,Full Toss,0,0,0
303354,1,875,1,19,Royal Challengers Bangalore,Virat Kohli,Axar Patel,,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,3.1,Axar Patel TO Virat Kohli,0,0,ARM BALL,BACKFOOT ON DRIVE,0,1,27,Off stump,Good Length,0,0,0
303355,2,875,1,19,Royal Challengers Bangalore,Faf Du Plessis,Axar Patel,,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,3.2,Axar Patel TO Faf Du Plessis,0,0,ARM BALL,BACKFOOT ON DRIVE,0,2,27,Outside Leg stump,Good Length,0,0,0
303356,3,875,1,19,Royal Challengers Bangalore,Faf Du Plessis,Axar Patel,,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,3.3,Axar Patel TO Faf Du Plessis,0,0,ORTHODOX,BACKFOOT PULL SHOT,0,3,27,Outside Leg stump,Good Length,0,0,0
303357,4,875,1,19,Royal Challengers Bangalore,Faf Du Plessis,Axar Patel,,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,3.4,Axar Patel TO Faf Du Plessis,0,0,ARM BALL,BACKFOOT PULL SHOT,0,4,27,Outside Off stump,Good Length,0,0,0
303358,5,875,1,19,Royal Challengers Bangalore,Faf Du Plessis,Axar Patel,,4,5,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,0,3.5,Axar Patel TO Faf Du Plessis,0,0,ORTHODOX,STEP DOWN LOFTED ON DRIVE,0,5,33,Leg stump,Good Length,0,0,0
303359,6,875,1,19,Royal Challengers Bangalore,Faf Du Plessis,Axar Patel,,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,3.6,Axar Patel TO Faf Du Plessis,0,0,ARM BALL,LEG GLANCE,0,6,33,Leg stump,Good Length,0,0,0
303360,1,875,1,19,Royal Challengers Bangalore,Virat Kohli,Mitchell Marsh,,5,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,4.1,Mitchell Marsh TO Virat Kohli,0,0,LEGCUTTER,STEP DOWN COVER DRIVE,0,1,37,Outside Off stump,Good Length,0,0,0
303361,2,875,1,19,Royal Challengers Bangalore,Virat Kohli,Mitchell Marsh,,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,4.2,Mitchell Marsh TO Virat Kohli,0,0,ANGLED IN,FORWARD DEFENCE,0,2,38,Outside Off stump,Good Length,0,0,0
303362,3,875,1,19,Royal Challengers Bangalore,Faf Du Plessis,Mitchell Marsh,,5,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,4.3,Mitchell Marsh TO Faf Du Plessis,0,0,LEGCUTTER,LOFTED STRAIGHT,0,3,42,Outside Off stump,Good Length,0,0,0
303363,4,875,1,19,Royal Challengers Bangalore,Faf Du Plessis,Mitchell Marsh,,5,4,0 WK,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,1,4.4,Mitchell Marsh TO Faf Du Plessis,0,0,LEGCUTTER,FRONTFOOT PULL SHOT,0,4,42,Outside Off stump,Short of Good Length,0,0,0
303364,5,875,1,19,Royal Challengers Bangalore,Mahipal Lomror,Mitchell Marsh,,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,4.5,Mitchell Marsh TO Mahipal Lomror,0,0,ANGLED ACROSS,CUT SHOT,0,5,43,Outside Off stump,Good Length,0,0,0
303365,6,875,1,19,Royal Challengers Bangalore,Virat Kohli,Mitchell Marsh,,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,4.6,Mitchell Marsh TO Virat Kohli,0,0,ANGLED IN,FORWARD DEFENCE,0,6,43,Off stump,Good Length,0,0,0
303366,1,875,1,19,Royal Challengers Bangalore,Mahipal Lomror,Lalit Yadav,,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,5.1,Lalit Yadav TO Mahipal Lomror,0,0,ARM BALL,FORWARD PUSH,0,1,43,Outside Off stump,Good Length,0,0,0
303367,2,875,1,19,Royal Challengers Bangalore,Mahipal Lomror,Lalit Yadav,,6,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,5.2,Lalit Yadav TO Mahipal Lomror,0,0,ARM BALL,BACKFOOT PUSH,0,2,44,Outside Off stump,Good Length,0,0,0
303368,3,875,1,19,Royal Challengers Bangalore,Virat Kohli,Lalit Yadav,,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,5.3,Lalit Yadav TO Virat Kohli,0,0,OFF SPIN,BACKFOOT COVERDRIVE,0,3,44,Off stump,Good Length,0,0,0
303369,4,875,1,19,Royal Challengers Bangalore,Virat Kohli,Lalit Yadav,,6,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,5.4,Lalit Yadav TO Virat Kohli,0,0,OFF SPIN,FRONTFOOT ON DRIVE,0,4,45,Outside Off stump,Full Length,0,0,0
303370,5,875,1,19,Royal Challengers Bangalore,Mahipal Lomror,Lalit Yadav,,6,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,5.5,Lalit Yadav TO Mahipal Lomror,0,0,ARM BALL,BACKFOOT ON DRIVE,0,5,46,Outside Off stump,Good Length,0,0,0
303371,6,875,1,19,Royal Challengers Bangalore,Virat Kohli,Lalit Yadav,,6,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,5.6,Lalit Yadav TO Virat Kohli,0,0,OFF SPIN,STEP DOWN OFF DRIVE,0,6,47,Outside Off stump,Full Length,0,0,0
303372,1,875,1,19,Royal Challengers Bangalore,Virat Kohli,Kuldeep Yadav,,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,6.1,Kuldeep Yadav TO Virat Kohli,0,0,CHINAMAN,STEP DOWN ON DRIVE,0,1,47,Outside Off stump,Good Length,0,0,0
303373,2,875,1,19,Royal Challengers Bangalore,Virat Kohli,Kuldeep Yadav,,7,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,6.2,Kuldeep Yadav TO Virat Kohli,0,0,WRONG ONE,BACKFOOT ON DRIVE,0,2,48,Leg stump,Short of Good Length,0,0,0
303374,3,875,1,19,Royal Challengers Bangalore,Mahipal Lomror,Kuldeep Yadav,,7,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,6.3,Kuldeep Yadav TO Mahipal Lomror,0,0,CHINAMAN,SLOG SWEEP,0,3,49,Off stump,Full Length,0,0,0
303375,4,875,1,19,Royal Challengers Bangalore,Virat Kohli,Kuldeep Yadav,,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,6.4,Kuldeep Yadav TO Virat Kohli,0,0,CHINAMAN,BACKFOOT STRAIGHT DRIVE,0,4,49,Off stump,Good Length,0,0,0
303376,5,875,1,19,Royal Challengers Bangalore,Virat Kohli,Kuldeep Yadav,,7,5,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,6.5,Kuldeep Yadav TO Virat Kohli,0,0,WRONG ONE,CUT SHOT,0,5,53,Outside Off stump,Good Length,1,0,0
303377,6,875,1,19,Royal Challengers Bangalore,Virat Kohli,Kuldeep Yadav,,7,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,6.6,Kuldeep Yadav TO Virat Kohli,0,0,GOOGLY,BACKFOOT PULL SHOT,0,6,54,Outside Leg stump,Good Length,0,0,0
303378,1,875,1,19,Royal Challengers Bangalore,Virat Kohli,Lalit Yadav,,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,7.1,Lalit Yadav TO Virat Kohli,0,0,OFF SPIN,FRONTFOOT ON DRIVE,0,1,55,Off stump,Full Toss,0,0,0
303379,2,875,1,19,Royal Challengers Bangalore,Mahipal Lomror,Lalit Yadav,,8,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,7.2,Lalit Yadav TO Mahipal Lomror,0,0,ARM BALL,FRONTFOOT ON DRIVE,0,2,56,Middle stump,Full Length,0,0,0
303380,3,875,1,19,Royal Challengers Bangalore,Virat Kohli,Lalit Yadav,,8,3,1 (LB),0,0,0,0,1,1,0,0,0,1,0,0,0,,0,7.3,Lalit Yadav TO Virat Kohli,1,0,OFF SPIN,FRONTFOOT PULL SHOT,0,3,57,Outside Off stump,Good Length,0,0,0
303381,4,875,1,19,Royal Challengers Bangalore,Mahipal Lomror,Lalit Yadav,,8,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,7.4,Lalit Yadav TO Mahipal Lomror,0,0,ARM BALL,FRONTFOOT ON DRIVE,0,4,58,Leg stump,Full Length,0,0,0
303382,5,875,1,19,Royal Challengers Bangalore,Virat Kohli,Lalit Yadav,,8,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,0,7.5,Lalit Yadav TO Virat Kohli,0,0,OFF SPIN,LOFTED OFF DRIVE,0,5,60,Outside Off stump,Good Length,0,0,0
303383,6,875,1,19,Royal Challengers Bangalore,Virat Kohli,Lalit Yadav,,8,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,7.6,Lalit Yadav TO Virat Kohli,0,0,OFF SPIN,FRONTFOOT ON DRIVE,0,6,61,Off stump,Full Toss,0,0,0
303384,1,875,1,19,Royal Challengers Bangalore,Virat Kohli,Kuldeep Yadav,,9,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,8.1,Kuldeep Yadav TO Virat Kohli,0,0,CHINAMAN,BACKFOOT COVERDRIVE,0,1,65,Outside Off stump,Good Length,0,0,0
303385,2,875,1,19,Royal Challengers Bangalore,Virat Kohli,Kuldeep Yadav,,9,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,8.2,Kuldeep Yadav TO Virat Kohli,0,0,CHINAMAN,STEP DOWN ON DRIVE,0,2,66,Outside Off stump,Good Length,0,0,0
303386,3,875,1,19,Royal Challengers Bangalore,Mahipal Lomror,Kuldeep Yadav,,9,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,8.3,Kuldeep Yadav TO Mahipal Lomror,0,0,CHINAMAN,BACKFOOT PULL SHOT,0,3,67,Middle stump,Good Length,0,0,0
303387,4,875,1,19,Royal Challengers Bangalore,Virat Kohli,Kuldeep Yadav,,9,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,8.4,Kuldeep Yadav TO Virat Kohli,0,0,CHINAMAN,STEP DOWN STRAIGHT DRIVE,0,4,68,Outside Off stump,Good Length,0,0,0
303388,5,875,1,19,Royal Challengers Bangalore,Mahipal Lomror,Kuldeep Yadav,,9,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,8.5,Kuldeep Yadav TO Mahipal Lomror,0,0,CHINAMAN,SLOG SWEEP,0,5,69,Off stump,Good Length,0,0,0
303389,6,875,1,19,Royal Challengers Bangalore,Virat Kohli,Kuldeep Yadav,,9,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,8.6,Kuldeep Yadav TO Virat Kohli,0,0,CHINAMAN,FRONTFOOT ON DRIVE,0,6,70,Outside Off stump,Full Length,0,0,0
303390,1,875,1,19,Royal Challengers Bangalore,Virat Kohli,Mustafizur Rahman,,10,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,9.1,Mustafizur Rahman TO Virat Kohli,0,0,ANGLED ACROSS,FRONTFOOT OFF DRIVE,0,1,74,Off stump,Full Length,0,0,0
303391,2,875,1,19,Royal Challengers Bangalore,Virat Kohli,Mustafizur Rahman,,10,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,9.2,Mustafizur Rahman TO Virat Kohli,0,0,ANGLED ACROSS,FORWARD DEFENCE,0,2,75,Leg stump,Good Length,0,0,0
303392,3,875,1,19,Royal Challengers Bangalore,Mahipal Lomror,Mustafizur Rahman,,10,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,9.3,Mustafizur Rahman TO Mahipal Lomror,0,0,ANGLED IN,GLIDE,0,3,76,Outside Off stump,Short of Good Length,0,0,0
303393,4,875,1,19,Royal Challengers Bangalore,Virat Kohli,Mustafizur Rahman,,10,4,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,0,9.4,Mustafizur Rahman TO Virat Kohli,0,0,STRAIGHT BALL,BACKFOOT PULL SHOT,0,4,82,Outside Leg stump,Short of Good Length,0,0,0
303394,5,875,1,19,Royal Challengers Bangalore,Virat Kohli,Mustafizur Rahman,,10,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,9.5,Mustafizur Rahman TO Virat Kohli,0,0,ANGLED ACROSS,FORWARD PUSH,0,5,83,Leg stump,Full Length,0,0,0
303395,6,875,1,19,Royal Challengers Bangalore,Mahipal Lomror,Mustafizur Rahman,,10,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,0,9.6,Mustafizur Rahman TO Mahipal Lomror,0,0,STRAIGHT BALL,CUT SHOT,0,6,89,Outside Off stump,Short of Good Length,0,0,0
303396,1,875,1,19,Royal Challengers Bangalore,Virat Kohli,Lalit Yadav,,11,1,0 WK,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,1,10.1,Lalit Yadav TO Virat Kohli,0,0,OFF SPIN,SLOG SWEEP,0,1,89,Leg stump,Full Toss,0,0,0
303397,2,875,1,19,Royal Challengers Bangalore,Glenn Maxwell,Lalit Yadav,,11,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,10.2,Lalit Yadav TO Glenn Maxwell,0,0,OFF SPIN,FRONTFOOT ON DRIVE,0,2,90,Off stump,Good Length,0,0,0
303398,3,875,1,19,Royal Challengers Bangalore,Mahipal Lomror,Lalit Yadav,,11,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,10.3,Lalit Yadav TO Mahipal Lomror,0,0,OFF SPIN,FRONTFOOT ON DRIVE,0,3,91,Outside Off stump,Good Length,0,0,0
303399,4,875,1,19,Royal Challengers Bangalore,Glenn Maxwell,Lalit Yadav,,11,4,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,0,10.4,Lalit Yadav TO Glenn Maxwell,0,0,OFF SPIN,LOFTED ON DRIVE,0,4,97,Outside Off stump,Full Length,0,0,0
303400,5,875,1,19,Royal Challengers Bangalore,Glenn Maxwell,Lalit Yadav,,11,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,10.5,Lalit Yadav TO Glenn Maxwell,0,0,OFF SPIN,FRONTFOOT COVERDRIVE,0,5,97,Off stump,Full Toss,0,0,0
303401,6,875,1,19,Royal Challengers Bangalore,Glenn Maxwell,Lalit Yadav,,11,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,0,10.6,Lalit Yadav TO Glenn Maxwell,0,0,OFF SPIN,LOFTED STRAIGHT,0,6,103,Outside Off stump,Good Length,0,1,0
303402,1,875,1,19,Royal Challengers Bangalore,Mahipal Lomror,Anrich Nortje,,12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,11.1,Anrich Nortje TO Mahipal Lomror,0,0,ANGLED IN,BACKFOOT PUSH,0,1,104,Outside Off stump,Short of Good Length,0,0,0
